# finding_id	entity_id	entity_kind	entity_file	finding_type	claim_locator
CV914-0650	REG-THP-METASTATIC	Regimen	reg_thp_metastatic.yaml	missing-trial-source	docs/reviews/citation-verification-2026-04-27.md:1356
CV914-0651	REG-VENETOCLAX-OBINUTUZUMAB	Regimen	venetoclax_obinutuzumab.yaml	missing-trial-source	docs/reviews/citation-verification-2026-04-27.md:1359
CV914-0652	REG-VRD-WM	Regimen	reg_vrd_wm.yaml	missing-trial-source	docs/reviews/citation-verification-2026-04-27.md:1362
CV914-0653	BMA-BCL2-REARRANGEMENT-FL	BMA	bma_bcl2_rearrangement_fl.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1365
CV914-0654	BMA-BCL2-REARRANGEMENT-FL	BMA	bma_bcl2_rearrangement_fl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1366
CV914-0655	BMA-BCL2-REARRANGEMENT-FL	BMA	bma_bcl2_rearrangement_fl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1367
CV914-0656	BMA-BCL2-REARRANGEMENT-FL	BMA	bma_bcl2_rearrangement_fl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1368
CV914-0657	BMA-TP53-MUT-AML	BMA	bma_tp53_mut_aml.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1371
CV914-0658	BMA-TP53-MUT-AML	BMA	bma_tp53_mut_aml.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1372
CV914-0659	BMA-TP53-MUT-AML	BMA	bma_tp53_mut_aml.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1373
CV914-0660	BMA-TP53-MUT-AML	BMA	bma_tp53_mut_aml.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1374
CV914-0661	BMA-BCL2-EXPRESSION-DLBCL-NOS	BMA	bma_bcl2_expression_dlbcl_nos.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1377
CV914-0662	BMA-BCL2-EXPRESSION-DLBCL-NOS	BMA	bma_bcl2_expression_dlbcl_nos.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1378
CV914-0663	BMA-BCL2-EXPRESSION-DLBCL-NOS	BMA	bma_bcl2_expression_dlbcl_nos.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1379
CV914-0664	BMA-FANCA-GERMLINE-OVARIAN	BMA	bma_fanca_germline_ovarian.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1382
CV914-0665	BMA-FANCA-GERMLINE-OVARIAN	BMA	bma_fanca_germline_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1383
CV914-0666	BMA-FANCA-GERMLINE-OVARIAN	BMA	bma_fanca_germline_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1384
CV914-0667	BMA-FANCL-GERMLINE-OVARIAN	BMA	bma_fancl_germline_ovarian.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1387
CV914-0668	BMA-FANCL-GERMLINE-OVARIAN	BMA	bma_fancl_germline_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1388
CV914-0669	BMA-FANCL-GERMLINE-OVARIAN	BMA	bma_fancl_germline_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1389
CV914-0670	BMA-MYC-REARRANGEMENT-NLPBL	BMA	bma_myc_rearrangement_nlpbl.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1392
CV914-0671	BMA-MYC-REARRANGEMENT-NLPBL	BMA	bma_myc_rearrangement_nlpbl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1393
CV914-0672	BMA-MYC-REARRANGEMENT-NLPBL	BMA	bma_myc_rearrangement_nlpbl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1394
CV914-0673	BMA-TP53-MUT-DLBCL-NOS	BMA	bma_tp53_mut_dlbcl_nos.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1397
CV914-0674	BMA-TP53-MUT-DLBCL-NOS	BMA	bma_tp53_mut_dlbcl_nos.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1398
CV914-0675	BMA-TP53-MUT-DLBCL-NOS	BMA	bma_tp53_mut_dlbcl_nos.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1399
CV914-0676	BMA-TP53-MUT-MDS-HR	BMA	bma_tp53_mut_mds_hr.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1402
CV914-0677	BMA-TP53-MUT-MDS-HR	BMA	bma_tp53_mut_mds_hr.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1403
CV914-0678	BMA-TP53-MUT-MDS-HR	BMA	bma_tp53_mut_mds_hr.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1404
CV914-0679	BMA-TP53-R175H-AML	BMA	bma_tp53_r175h_aml.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1407
CV914-0680	BMA-TP53-R175H-AML	BMA	bma_tp53_r175h_aml.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1408
CV914-0681	BMA-TP53-R175H-AML	BMA	bma_tp53_r175h_aml.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1409
CV914-0682	BMA-TP53-R175H-CLL	BMA	bma_tp53_r175h_cll.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1412
CV914-0683	BMA-TP53-R175H-CLL	BMA	bma_tp53_r175h_cll.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1413
CV914-0684	BMA-TP53-R175H-CLL	BMA	bma_tp53_r175h_cll.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1414
CV914-0685	BMA-TP53-R175H-DLBCL-NOS	BMA	bma_tp53_r175h_dlbcl_nos.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1417
CV914-0686	BMA-TP53-R175H-DLBCL-NOS	BMA	bma_tp53_r175h_dlbcl_nos.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1418
CV914-0687	BMA-TP53-R175H-DLBCL-NOS	BMA	bma_tp53_r175h_dlbcl_nos.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1419
CV914-0688	BMA-TP53-R175H-MDS-HR	BMA	bma_tp53_r175h_mds_hr.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1422
CV914-0689	BMA-TP53-R175H-MDS-HR	BMA	bma_tp53_r175h_mds_hr.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1423
CV914-0690	BMA-TP53-R175H-MDS-HR	BMA	bma_tp53_r175h_mds_hr.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1424
CV914-0691	BMA-TP53-R248Q-AML	BMA	bma_tp53_r248q_aml.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1427
CV914-0692	BMA-TP53-R248Q-AML	BMA	bma_tp53_r248q_aml.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1428
CV914-0693	BMA-TP53-R248Q-AML	BMA	bma_tp53_r248q_aml.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1429
CV914-0694	BMA-TP53-R248Q-CLL	BMA	bma_tp53_r248q_cll.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1432
CV914-0695	BMA-TP53-R248Q-CLL	BMA	bma_tp53_r248q_cll.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1433
CV914-0696	BMA-TP53-R248Q-CLL	BMA	bma_tp53_r248q_cll.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1434
CV914-0697	BMA-TP53-R248Q-DLBCL-NOS	BMA	bma_tp53_r248q_dlbcl_nos.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1437
CV914-0698	BMA-TP53-R248Q-DLBCL-NOS	BMA	bma_tp53_r248q_dlbcl_nos.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1438
CV914-0699	BMA-TP53-R248Q-DLBCL-NOS	BMA	bma_tp53_r248q_dlbcl_nos.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1439
CV914-0700	BMA-TP53-R248Q-MDS-HR	BMA	bma_tp53_r248q_mds_hr.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1442
CV914-0701	BMA-TP53-R248Q-MDS-HR	BMA	bma_tp53_r248q_mds_hr.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1443
CV914-0702	BMA-TP53-R248Q-MDS-HR	BMA	bma_tp53_r248q_mds_hr.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1444
CV914-0703	BMA-TP53-R273H-AML	BMA	bma_tp53_r273h_aml.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1447
CV914-0704	BMA-TP53-R273H-AML	BMA	bma_tp53_r273h_aml.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1448
CV914-0705	BMA-TP53-R273H-AML	BMA	bma_tp53_r273h_aml.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1449
CV914-0706	BMA-TP53-R273H-CLL	BMA	bma_tp53_r273h_cll.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1452
CV914-0707	BMA-TP53-R273H-CLL	BMA	bma_tp53_r273h_cll.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1453
CV914-0708	BMA-TP53-R273H-CLL	BMA	bma_tp53_r273h_cll.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1454
CV914-0709	BMA-TP53-R273H-DLBCL-NOS	BMA	bma_tp53_r273h_dlbcl_nos.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1457
CV914-0710	BMA-TP53-R273H-DLBCL-NOS	BMA	bma_tp53_r273h_dlbcl_nos.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1458
CV914-0711	BMA-TP53-R273H-DLBCL-NOS	BMA	bma_tp53_r273h_dlbcl_nos.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1459
CV914-0712	BMA-TP53-R273H-MDS-HR	BMA	bma_tp53_r273h_mds_hr.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1462
CV914-0713	BMA-TP53-R273H-MDS-HR	BMA	bma_tp53_r273h_mds_hr.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1463
CV914-0714	BMA-TP53-R273H-MDS-HR	BMA	bma_tp53_r273h_mds_hr.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1464
CV914-0715	BMA-TP53-R282W-AML	BMA	bma_tp53_r282w_aml.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1467
CV914-0716	BMA-TP53-R282W-AML	BMA	bma_tp53_r282w_aml.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1468
CV914-0717	BMA-TP53-R282W-AML	BMA	bma_tp53_r282w_aml.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1469
CV914-0718	BMA-TP53-R282W-CLL	BMA	bma_tp53_r282w_cll.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1472
CV914-0719	BMA-TP53-R282W-CLL	BMA	bma_tp53_r282w_cll.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1473
CV914-0720	BMA-TP53-R282W-CLL	BMA	bma_tp53_r282w_cll.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1474
CV914-0721	BMA-TP53-R282W-DLBCL-NOS	BMA	bma_tp53_r282w_dlbcl_nos.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1477
CV914-0722	BMA-TP53-R282W-DLBCL-NOS	BMA	bma_tp53_r282w_dlbcl_nos.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1478
CV914-0723	BMA-TP53-R282W-DLBCL-NOS	BMA	bma_tp53_r282w_dlbcl_nos.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1479
CV914-0724	BMA-TP53-R282W-MDS-HR	BMA	bma_tp53_r282w_mds_hr.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1482
CV914-0725	BMA-TP53-R282W-MDS-HR	BMA	bma_tp53_r282w_mds_hr.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1483
CV914-0726	BMA-TP53-R282W-MDS-HR	BMA	bma_tp53_r282w_mds_hr.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1484
CV914-0727	BMA-BCL2-EXPRESSION-FL	BMA	bma_bcl2_expression_fl.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1487
CV914-0728	BMA-BCL2-EXPRESSION-FL	BMA	bma_bcl2_expression_fl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1488
CV914-0729	BMA-BCL2-EXPRESSION-MCL	BMA	bma_bcl2_expression_mcl.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1491
CV914-0730	BMA-BCL2-EXPRESSION-MCL	BMA	bma_bcl2_expression_mcl.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1492
CV914-0731	BMA-BCL2-REARRANGEMENT-DLBCL-NOS	BMA	bma_bcl2_rearrangement_dlbcl_nos.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1495
CV914-0732	BMA-BCL2-REARRANGEMENT-DLBCL-NOS	BMA	bma_bcl2_rearrangement_dlbcl_nos.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1496
CV914-0733	BMA-BRAF-V600E-MM	BMA	bma_braf_v600e_mm.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1499
CV914-0734	BMA-BRAF-V600E-MM	BMA	bma_braf_v600e_mm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1500
CV914-0735	BMA-BRCA2-GERMLINE-MELANOMA	BMA	bma_brca2_germline_melanoma.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1503
CV914-0736	BMA-BRCA2-GERMLINE-MELANOMA	BMA	bma_brca2_germline_melanoma.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1504
CV914-0737	BMA-CHEK1-SOMATIC-OVARIAN	BMA	bma_chek1_somatic_ovarian.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1507
CV914-0738	BMA-CHEK1-SOMATIC-OVARIAN	BMA	bma_chek1_somatic_ovarian.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1508
CV914-0739	BMA-IDH1-R132G-GBM	BMA	bma_idh1_r132g_gbm.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1511
CV914-0740	BMA-IDH1-R132G-GBM	BMA	bma_idh1_r132g_gbm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1512
CV914-0741	BMA-IDH1-R132H-MDS-HR	BMA	bma_idh1_r132h_mds_hr.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1515
CV914-0742	BMA-IDH1-R132H-MDS-HR	BMA	bma_idh1_r132h_mds_hr.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1516
CV914-0743	BMA-IDH1-R132H-MDS-LR	BMA	bma_idh1_r132h_mds_lr.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1519
CV914-0744	BMA-IDH1-R132H-MDS-LR	BMA	bma_idh1_r132h_mds_lr.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1520
CV914-0745	BMA-IDH1-R132L-GBM	BMA	bma_idh1_r132l_gbm.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1523
CV914-0746	BMA-IDH1-R132L-GBM	BMA	bma_idh1_r132l_gbm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1524
CV914-0747	BMA-IDH1-R132S-GBM	BMA	bma_idh1_r132s_gbm.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1527
CV914-0748	BMA-IDH1-R132S-GBM	BMA	bma_idh1_r132s_gbm.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1528
CV914-0749	BMA-NRAS-G12-MELANOMA	BMA	bma_nras_g12_melanoma.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1531
CV914-0750	BMA-NRAS-G12-MELANOMA	BMA	bma_nras_g12_melanoma.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1532
CV914-0751	BMA-NRAS-G13-MELANOMA	BMA	bma_nras_g13_melanoma.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1535
CV914-0752	BMA-NRAS-G13-MELANOMA	BMA	bma_nras_g13_melanoma.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1536
CV914-0753	BMA-PIK3CA-HOTSPOT-ENDOMETRIAL	BMA	bma_pik3ca_hotspot_endometrial.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1539
CV914-0754	BMA-PIK3CA-HOTSPOT-ENDOMETRIAL	BMA	bma_pik3ca_hotspot_endometrial.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1540
CV914-0755	BMA-TP53-MUT-NSCLC	BMA	bma_tp53_mut_nsclc.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1543
CV914-0756	BMA-TP53-MUT-NSCLC	BMA	bma_tp53_mut_nsclc.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1544
CV914-0757	BMA-TP53-R175H-BREAST	BMA	bma_tp53_r175h_breast.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1547
CV914-0758	BMA-TP53-R175H-BREAST	BMA	bma_tp53_r175h_breast.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1548
CV914-0759	BMA-TP53-R175H-NSCLC	BMA	bma_tp53_r175h_nsclc.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1551
CV914-0760	BMA-TP53-R175H-NSCLC	BMA	bma_tp53_r175h_nsclc.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1552
CV914-0761	BMA-TP53-R248Q-BREAST	BMA	bma_tp53_r248q_breast.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1555
CV914-0762	BMA-TP53-R248Q-BREAST	BMA	bma_tp53_r248q_breast.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1556
CV914-0763	BMA-TP53-R248Q-NSCLC	BMA	bma_tp53_r248q_nsclc.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1559
CV914-0764	BMA-TP53-R248Q-NSCLC	BMA	bma_tp53_r248q_nsclc.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1560
CV914-0765	BMA-TP53-R273H-BREAST	BMA	bma_tp53_r273h_breast.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1563
CV914-0766	BMA-TP53-R273H-BREAST	BMA	bma_tp53_r273h_breast.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1564
CV914-0767	BMA-TP53-R273H-NSCLC	BMA	bma_tp53_r273h_nsclc.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1567
CV914-0768	BMA-TP53-R273H-NSCLC	BMA	bma_tp53_r273h_nsclc.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1568
CV914-0769	BMA-TP53-R282W-BREAST	BMA	bma_tp53_r282w_breast.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1571
CV914-0770	BMA-TP53-R282W-BREAST	BMA	bma_tp53_r282w_breast.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1572
CV914-0771	BMA-TP53-R282W-NSCLC	BMA	bma_tp53_r282w_nsclc.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1575
CV914-0772	BMA-TP53-R282W-NSCLC	BMA	bma_tp53_r282w_nsclc.yaml	drug-inconsistency	docs/reviews/citation-verification-2026-04-27.md:1576
CV914-0773	BMA-BARD1-SOMATIC-BREAST	BMA	bma_bard1_somatic_breast.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1579
CV914-0774	BMA-BRAF-CLASS3-NSCLC	BMA	bma_braf_class3_nsclc.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1582
CV914-0775	BMA-BRAF-V600E-AML	BMA	bma_braf_v600e_aml.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1585
CV914-0776	BMA-BRAF-V600E-CLL	BMA	bma_braf_v600e_cll.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1588
CV914-0777	BMA-BRAF-V600E-HCC	BMA	bma_braf_v600e_hcc.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1591
CV914-0778	BMA-BRIP1-GERMLINE-BREAST	BMA	bma_brip1_germline_breast.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1594
CV914-0779	BMA-EGFR-MUTATION-GBM	BMA	bma_egfr_mutation_gbm.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1597
CV914-0780	BMA-FGFR1-AMP-NSCLC-SQUAMOUS	BMA	bma_fgfr1_amp_nsclc_squamous.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1600
CV914-0781	BMA-FGFR3-MUTATION-MM	BMA	bma_fgfr3_mutation_mm.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1603
CV914-0782	BMA-FLT3-ITD-B-ALL	BMA	bma_flt3_itd_b_all.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1606
CV914-0783	BMA-IDH2-R140Q-AITL	BMA	bma_idh2_r140q_aitl.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1609
CV914-0784	BMA-IDH2-R140Q-MDS-HR	BMA	bma_idh2_r140q_mds_hr.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1612
CV914-0785	BMA-IDH2-R140Q-MDS-LR	BMA	bma_idh2_r140q_mds_lr.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1615
CV914-0786	BMA-IDH2-R172K-MDS-HR	BMA	bma_idh2_r172k_mds_hr.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1618
CV914-0787	BMA-IDH2-R172K-MDS-LR	BMA	bma_idh2_r172k_mds_lr.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1621
CV914-0788	BMA-KRAS-G12C-ENDOMETRIAL	BMA	bma_kras_g12c_endometrial.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1624
CV914-0789	BMA-KRAS-G12C-GASTRIC	BMA	bma_kras_g12c_gastric.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1627
CV914-0790	BMA-KRAS-G12D-OVARIAN	BMA	bma_kras_g12d_ovarian.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1630
CV914-0791	BMA-MET-AMP-GASTRIC	BMA	bma_met_amp_gastric.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1633
CV914-0792	BMA-NOTCH1-ACTIVATING-MCL	BMA	bma_notch1_activating_mcl.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1636
CV914-0793	BMA-NRAS-G12-MDS-HR	BMA	bma_nras_g12_mds_hr.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1639
CV914-0794	BMA-NRAS-G12-MDS-LR	BMA	bma_nras_g12_mds_lr.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1642
CV914-0795	BMA-NRAS-G13-MDS-HR	BMA	bma_nras_g13_mds_hr.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1645
CV914-0796	BMA-NRAS-G13-MDS-LR	BMA	bma_nras_g13_mds_lr.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1648
CV914-0797	BMA-NRAS-Q61R-MDS-HR	BMA	bma_nras_q61r_mds_hr.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1651
CV914-0798	BMA-NRAS-Q61R-MDS-LR	BMA	bma_nras_q61r_mds_lr.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1654
CV914-0799	BMA-PIK3CA-HOTSPOT-CERVICAL	BMA	bma_pik3ca_hotspot_cervical.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1657
CV914-0800	BMA-PIK3CA-HOTSPOT-ESOPHAGEAL	BMA	bma_pik3ca_hotspot_esophageal.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1660
CV914-0801	BMA-PIK3CA-HOTSPOT-GASTRIC	BMA	bma_pik3ca_hotspot_gastric.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1663
CV914-0802	BMA-PIK3CA-HOTSPOT-NSCLC	BMA	bma_pik3ca_hotspot_nsclc.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1666
CV914-0803	BMA-PIK3CA-HOTSPOT-PROSTATE	BMA	bma_pik3ca_hotspot_prostate.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1669
CV914-0804	BMA-PIK3CA-HOTSPOT-RCC	BMA	bma_pik3ca_hotspot_rcc.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1672
CV914-0805	BMA-PIK3CA-HOTSPOT-UROTHELIAL	BMA	bma_pik3ca_hotspot_urothelial.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1675
CV914-0806	BMA-RAD51B-GERMLINE-BREAST	BMA	bma_rad51b_germline_breast.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1678
CV914-0807	BMA-TP53-MUT-CERVICAL	BMA	bma_tp53_mut_cervical.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1681
CV914-0808	BMA-TP53-MUT-CRC	BMA	bma_tp53_mut_crc.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1684
CV914-0809	BMA-TP53-MUT-ENDOMETRIAL	BMA	bma_tp53_mut_endometrial.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1687
CV914-0810	BMA-TP53-MUT-ESOPHAGEAL	BMA	bma_tp53_mut_esophageal.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1690
CV914-0811	BMA-TP53-MUT-GASTRIC	BMA	bma_tp53_mut_gastric.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1693
CV914-0812	BMA-TP53-MUT-GBM	BMA	bma_tp53_mut_gbm.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1696
CV914-0813	BMA-TP53-MUT-HCC	BMA	bma_tp53_mut_hcc.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1699
CV914-0814	BMA-TP53-MUT-MELANOMA	BMA	bma_tp53_mut_melanoma.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1702
CV914-0815	BMA-TP53-MUT-PDAC	BMA	bma_tp53_mut_pdac.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1705
CV914-0816	BMA-TP53-MUT-PROSTATE	BMA	bma_tp53_mut_prostate.yaml	level-mismatch	docs/reviews/citation-verification-2026-04-27.md:1708
